"371","2016-10-01","ARSS","110","21000","48000","0","1800","0.4210"
"372","2016-10-02","ARSS","110","18000","42000","0","1800","0.4110"
"373","2016-10-03","ARSS","110","24000","54000","0","2100","0.4190"
"374","2016-10-04","ARSS","110","15000","36000","0","2100","0.4170"
"375","2016-10-05","ARSS","110","24000","54000","0","2100","0.4180"
"376","2016-10-06","ARSS","110","18000","45000","0","2100","0.4210"
"377","2016-10-07","ARSS","110","18000","39000","0","2100","0.4250"
"378","2016-10-08","ARSS","110","18000","39000","0","2100","0.4310"
"379","2016-10-09","ARSS","110","21000","42000","0","2100","0.4340"
"380","2016-10-10","ARSS","110","18000","42000","0","2100","0.4360"
"381","2016-10-11","ARSS","110","18000","39000","0","2100","0.4370"
"382","2016-10-12","ARSS","110","18000","42000","0","2100","0.4380"
"383","2016-10-13","ARSS","110","21000","42000","0","2100","0.4420"
"384","2016-10-14","ARSS","110","27000","51000","0","2700","0.4460"
"385","2016-10-15","ARSS","110","18000","57000","0","2700","0.4440"
"386","2016-10-16","ARSS","110","21000","57000","0","2700","0.4390"
"387","2016-10-17","ARSS","110","18000","48000","0","2700","0.4370"
"388","2016-10-18","ARSS","110","21000","51000","0","2700","0.4340"
"389","2016-10-19","ARSS","110","18000","48000","0","2700","0.4330"
"390","2016-10-20","ARSS","110","21000","51000","0","2700","0.4310"
"391","2016-09-30","KRSS","110","36000","42000","0","3090","0.8860"
"392","2016-10-01","KRSS","110","36000","42000","0","3090","0.8850"
"393","2016-10-02","KRSS","110","33000","36000","0","3090","0.8890"
"394","2016-10-03","KRSS","110","36000","39000","0","3090","0.8800"
"395","2016-10-04","KRSS","110","86000","45000","0","3090","0.8730"
"396","2016-10-05","KRSS","110","36000","39000","0","3090","0.8740"
"397","2016-10-06","KRSS","110","39000","48000","0","3090","0.8690"
"398","2016-10-07","KRSS","110","39000","48000","0","3300","0.8670"
"399","2016-10-08","KRSS","110","36000","39000","0","3300","0.8690"
"400","2016-10-09","KRSS","110","36000","42000","0","3300","0.8690"
"401","2016-10-10","KRSS","110","30000","33000","0","3300","0.8700"
"402","2016-10-11","KRSS","110","36000","39000","0","3300","0.8710"
"403","2016-10-12","KRSS","110","33000","42000","0","3300","0.8720"
"404","2016-10-13","KRSS","110","39000","42000","0","3300","0.8730"
"405","2016-10-14","KRSS","110","33000","36000","0","3300","0.8740"
"406","2016-10-15","KRSS","110","36000","42000","0","3300","0.8740"
"407","2016-10-16","KRSS","110","33000","39000","0","3300","0.8740"
"408","2016-10-17","KRSS","110","36000","42000","0","3300","0.8740"
"409","2016-10-18","KRSS","110","39000","45000","0","3300","0.8740"
"410","2016-10-19","KRSS","110","39000","42000","0","3300","0.8750"
"411","2016-10-20","KRSS","110","42000","45000","0","3300","0.8750"
"412","2016-10-21","KRSS","110","36000","42000","0","3300","0.8760"
"413","2016-10-22","KRSS","110","39000","45000","0","3300","0.8760"
"414","2016-10-23","KRSS","110","33000","39000","0","3300","0.8760"
"415","2016-10-24","KRSS","110","39000","42000","0","3300","0.8760"
"416","2016-10-25","KRSS","110","39000","45000","0","3300","0.8760"
